ID,TITRE,TYPE,SSTYPE,CATEGORIE,STYLE,EVENEMENT,THEME1,THEME2,THEME3,RAISONSOCIALE,ADRESSE1,ADRESSE2,ADRESSE3,CODEPOSTAL,COMMUNE,PAYS,TEL1,TEL2,FAX,EMAIL1,EMAIL2,WEB1,WEB2,GPSX,GPSY,SIRET,APE,RCS,DESCRIPTIF_TITRE_FRANCAIS,DESCRIPTIF_SSTITRE_FRANCAIS,DESCRIPTIF_CHAPEAU_FRANCAIS,DESCRIPTIF_ARTICLE_FRANCAIS,DESCRIPTIF_TITRE_ANGLAIS,DESCRIPTIF_SSTITRE_ANGLAIS,DESCRIPTIF_CHAPEAU_ANGLAIS,DESCRIPTIF_ARTICLE_ANGLAIS,DESCRIPTIF_TITRE_ALLEMAND,DESCRIPTIF_SSTITRE_ALLEMAND,DESCRIPTIF_CHAPEAU_ALLEMAND,DESCRIPTIF_ARTICLE_ALLEMAND,DESCRIPTIF_TITRE_ESPAGNOL,DESCRIPTIF_SSTITRE_ESPAGNOL,DESCRIPTIF_CHAPEAU_ESPAGNOL,DESCRIPTIF_ARTICLE_ESPAGNOL,DESCRIPTIF_TITRE_ITALIEN,DESCRIPTIF_SSTITRE_ITALIEN,DESCRIPTIF_CHAPEAU_ITALIEN,DESCRIPTIF_ARTICLE_ITALIEN,PHOTO1,PHOTO2,PHOTO3,CLASSEMENT,LABEL1,LABEL2,LABEL3,ANIMAUX,HANDICAPE,TOURISME_HANDICAP1,TOURISME_HANDICAP2,TOURISME_HANDICAP3,TOURISME_HANDICAP4,DATEDU1,DATEAU1,DATEDU2,DATEAU2,DATEDU3,DATEAU3,DATEDU4,DATEAU4,DATEDU5,DATEAU5,CONTACT1TYPE,CONTACT1CIVI,CONTACT1NOM,CONTACT1PRENOM,CONTACT1FONCTION,CONTACT1EMAIL,CONTACT1TEL,CONTACT1FAX,CONTACT2TYPE,CONTACT2CIVI,CONTACT2NOM,CONTACT2PRENOM,CONTACT2FONCTION,CONTACT2EMAIL,CONTACT2TEL,CONTACT2FAX,CHAINE1,CHAINE2,CHAINE3,CHAINE4,LANGUE1,LANGUE2,LANGUE3,LANGUE4,LANGUE5,MODE_PAIEMENT1,MODE_PAIEMENT2,MODE_PAIEMENT3,MODE_PAIEMENT4,MODE_PAIEMENT5,MODE_PAIEMENT6,MODE_PAIEMENT7,MODE_PAIEMENT8,MODE_PAIEMENT9,MODE_PAIEMENT10,EQUIPEMENT1,EQUIPEMENT2,EQUIPEMENT3,EQUIPEMENT4,EQUIPEMENT5,EQUIPEMENT6,EQUIPEMENT7,EQUIPEMENT8,EQUIPEMENT9,EQUIPEMENT10,EQUIPEMENT11,EQUIPEMENT12,EQUIPEMENT13,EQUIPEMENT14,EQUIPEMENT15,EQUIPEMENT16,EQUIPEMENT17,EQUIPEMENT18,EQUIPEMENT19,EQUIPEMENT20,SERVICE1,SERVICE2,SERVICE3,SERVICE4,SERVICE5,SERVICE6,SERVICE7,SERVICE8,SERVICE9,SERVICE10,SERVICE11,SERVICE12,SERVICE13,SERVICE14,SERVICE15,SERVICE16,SERVICE17,SERVICE18,SERVICE19,SERVICE20,ACTIVITE1,ACTIVITE2,ACTIVITE3,ACTIVITE4,ACTIVITE5,CONFORT1,CONFORT2,CONFORT3,CONFORT4,CONFORT5,GROUPES_ACCEPTES,GROUPE_MAX,GROUPE_MIN,NBRE_SALLE_REUNION,NBRE_PERSONNES_SALLE,SUPERFICIE_SALLE,TARIF1_LIBELLE,TARIF1_MIN,TARIF1_MAX,TARIF2_LIBELLE,TARIF2_MIN,TARIF2_MAX,TARIF3_LIBELLE,TARIF3_MIN,TARIF3_MAX,TARIF4_LIBELLE,TARIF4_MIN,TARIF4_MAX,TARIF5_LIBELLE,TARIF5_MIN,TARIF5_MAX,TARIF6_LIBELLE,TARIF6_MIN,TARIF6_MAX,TARIF7_LIBELLE,TARIF7_MIN,TARIF7_MAX,TARIF8_LIBELLE,TARIF8_MIN,TARIF8_MAX,TARIF9_LIBELLE,TARIF9_MIN,TARIF9_MAX,TARIF10_LIBELLE,TARIF10_MIN,TARIF10_MAX,TARIF11_LIBELLE,TARIF11_MIN,TARIF11_MAX,TARIF12_LIBELLE,TARIF12_MIN,TARIF12_MAX,TARIF13_LIBELLE,TARIF13_MIN,TARIF13_MAX,TARIF14_LIBELLE,TARIF14_MIN,TARIF14_MAX,TARIF15_LIBELLE,TARIF15_MIN,TARIF15_MAX,TARIF16_LIBELLE,TARIF16_MIN,TARIF16_MAX,TARIF17_LIBELLE,TARIF17_MIN,TARIF17_MAX,TARIF18_LIBELLE,TARIF18_MIN,TARIF18_MAX,TARIF19_LIBELLE,TARIF19_MIN,TARIF19_MAX,TARIF20_LIBELLE,TARIF20_MIN,TARIF20_MAX
FMACHA0080011564,Gala de Danse,Fêtes et Manifestations,Danse,Spectacle,,,,,,,Centre des Congrés,,,8500,LES MAZURES,FRANCE,06 79 32 53 19,,,,,,,49.88797,4.626513,,,,Gala de Danse,Sur 2 jours ,l'association sportive espace danse de Renwez présente son spectacle de fin d'année les 18 et 19 juin au centre des congrés des Vieilles Forges,"le samedi de 19h30 à 23h30, le dimanche de 14h à 18h30",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/cd7404d9-f56f-4aad-a10b-081194e05f07/t%c3%a9l%c3%a9chargement.jpg,,,,,,,,,,,,,18/06/16,19/06/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,Aire de pique-nique,Parking,Salle d'animation,,,,,,,,,,,,,,,,,,Bar,Plats cuisinés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080010800,Gérald Dahan tombe les masques,Fêtes et Manifestations,,Spectacle,,,Comique,,,,,Salle Annie Girardot ,,8400,VOUZIERS,FRANCE,03 24 71 64 77,,,vouziers.lestourelles@wanadoo.fr,,http://www.lestourellesvouziers.fr,,49.40206,4.711936,,,,Gérald Dahan tombe les masques ,à 20h30,One man showSpectacle tout public,"Coté sketchs, on connait ses imitations saisissantes de Sarkozy, Timsit, Clavier, Luchini et Palmade. Vous allez découvrir ses incarnations hilarantes de Hollande, Valls, Montebourg, Dupontel, Mister Bean et bien dautresDans ce nouveau spectacle, Gérald Dahan fait notamment revivre dans les conditions du direct son canular à Olivier Falorni en imitant Manuel Valls. Un document Ğ House of cards ğ qui en dit long sur les coulisses du pouvoir En fin de spectacle, ses imitations chantées, accompagnées au piano, sont Ğ à la carte ğ. Loccasion de réentendre vos standards préférés de la chanson française et pour lartiste de rendre hommage à ses références artistiques : Aznavour, Gainsbourg, Nougaro, Brel Un show interactif où cest le public qui choisit les artistes de la soirée.Durée : 1h30",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/6abe9657-1682-4b16-9633-f794acc9c734/gerald+dahan.jpg,,,,,,,,,,,,,05/05/16,05/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tarif,0.00,10.00,tarif abonné,0.00,18.00,tarif ,0.00,20.00,tarif,0.00,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011567,Ginette,Fêtes et Manifestations,Animation locale,Théâtre,,,,,,,,,,8150,ROUVROY SUR AUDRY,FRANCE,,,,,,,,49.78427,4.502246,,,,Ginette,une ambiance explosive,Hilarante pour une soirée sur Rouvroy sur Audry,,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/eb524d56-272a-4709-8583-68db5245d217/12647307_1153135844704498_2437349815494953953_n.jpg,,,,,,,,,,,,,10/09/16,10/09/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,Salle d'animation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011727,Grand Prix Cycliste,Fêtes et Manifestations,Manifestation sportive,Compétition sportive,,,Sport cycliste,,,,,,,8130,TOURTERON,FRANCE,,,,octourteron@yahoo.fr,,,,49.54026,4.63686,,,,Grand Prix Cycliste,,,De 13h à 19h,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/95ea086c-77f0-4060-bc73-e2cf50f7f565/cycliste.jpg,,,,,,,,,,,,,07/08/16,07/08/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080007806,Grand Prix Retro d'Yvois,Fêtes et Manifestations,Insolite,Meeting,,,,,,,Centre ville,,,8110,CARIGNAN,FRANCE,,,,,,http://www.grand-prix-retro-yvois.fr,http://www.tty08.fr,49.63249,5.168674,,,,8ème Grand Prix Rétro d'Yvois,,"Amateurs de véhicules d'avant guerre, ce 8ème Grand Prix Rétro d'Yvois est organisé pour vous...","Deux jours de bonheur et de convivialité dont voici le programme :Le Samedi : Rallye Touristique et Gastronomique d'environ 120 à 150 km pour les participants. Une occasion pour les spectateurs d'admirer les magnifiques voitures et motos en fonctionnement.Le Dimanche : Grand Prix Rétro d'Yvois Un parcours fermé dans Carignan ou se succéderont les différentes courses... Seront représentées les catégories suivantes : cyclecars et tricyclecars, vintages, motos et populaires.",Grand Prix Retro dYvois,,,"The Yvois Retro Grand Prix is a race through the charming village of Carignan, where pre- war cars and motor-bikes fight for the first place.",,,,,,,,,,,,,http://cnstlltn.com/master/3e41fc3b-102b-46c5-8e93-bb40d76f28f1/fete_et_manifestation-grand_prix_retro_dyvois-carignan-%c2%a9s.ortega-dubois-002.jpg,http://cnstlltn.com/master/537e029b-ef9c-4a27-ac0c-f539d2bbad12/fete_et_manifestation-grand_prix_retro_dyvois-carignan-%c2%a9s.ortega-dubois-001.jpg,http://cnstlltn.com/master/630f2f11-2709-4077-b3b7-96b0b254e9b5/fete_et_manifestation-grand_prix_retro_dyvois-carignan-%c2%a9s.ortega-dubois-003.jpg,,,,,,,,,,,04/06/16,05/06/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entrée,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080009457,Halloween Party III à Rocroi,Fêtes et Manifestations,Animation locale,Bal,,,,,,,,,,8230,ROCROI,FRANCE,,,,,,,,49.92515,4.519757,,,,Haloween Party III,de 14h à 22h sous châpiteau,Animation par la Jeunesse de Rocroi,"Cette année pour Halloween Party III la jeunesse de Rocroi vous a préparé une journée comme il se doit : Samedi 31 Octobre Alors , participez, partagez, invitez vos amis et faites tourner !",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/2ce4b55f-69b4-434f-9ce4-c02024d4295a/hallow_012.gif,,,,,,,,,,,,,31/10/16,31/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,Jeux pour enfants,Parking,Salle d'animation,,,,,,,,,,,,,,,,,,Bar,Commerce alimentaire,Médecin,Point argent,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Entrée pour le bal à 21h ,5.00,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080012061,Heavy Trash en concert - Journée  Happy Sunday   ,Fêtes et Manifestations,Musique,Concert,,,"Pop musique (rock, pop, rap, ...)",,,,MJC Calonne - Place Calonne,,,8200,SEDAN,FRANCE,03 24 27 09 75,,,m.j.c.calonne@wanadoo.fr,,http://www.mjc-calonne.com,,49.6999,4.944535,,,,Heavy Trash en concert - Journée  Happy Sunday  ,,,"L'Asso Sapristi et la MJC Calonne présentent la journée  Happy Sunday . Quelle plus belle date que le 8 mai pouvions-nous rêver pour accueillir la crème des rockn rollers américains en la personne de Jon Spencer ? Plus quun concert ou un hommage aux G.I., nous vous proposons un dimanche festif et convivial des plus vintage que nous appelons dores et déjà Happy Sunday.Au menu 2 scènes avec les plus old school des groupes Ardennais, des vieux carrosses à 2 et 4 roues, un déco du bâtiment entre 50s et 60s, expos de de photos, vynils, affiches dedans, des stands divers et variés et même une petite restauration. Les kids ne seront pas oubliés: flippers, tattoos éphémères Et dautres surprises encoreMesdames et Mademoiselles sortez vos plus belles robes, Messieurs, enfilez Perfectos et Teddys. Et comme dirait Fonzy, ça va être cool!HEAVY TRASH(Rock'n'Roll, Rockabilly, Blues / New-York)BAPTIZEIN & SECRET YOLK(Rock, Garage, Punk / Ardennes)THE JUNGLE SHAKERS(Rockabilly, Folk, Americana / Ardennes)MIGHTY TSAR(Folk, Hillbilly, Country / Ardennes)BILLETTERIE6 (adhérent), 7 (en prévente), 10 (sur place)LE VERT BOCK (Charleville-Mézières), MJC Calonne (Sedan), Ba'ROCK Café (Sedan), Fnac, Carrefour, Géant, Système U, Intermarché, www.fnac.com, www.carrefour.fr, www.francebillet.com, 0 892 68 36 22 (0,34/min)",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/73377cc5-9fe7-451b-bb25-789b02efa83a/heavy+trash+en+concert.jpg,,,,,,,,,,,,,08/05/16,08/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011901,Histoire d'un sentier de découverte,Fêtes et Manifestations,Animation locale,Divers,,,,,,,,,,8290,LE FRETY,FRANCE,,,,,,,,49.73355,4.260337,,,,Histoire d'un sentier de découverte ,,Du projet à la réalité,"de 14h à 17h avec le PNR circuit de 4 kilomètres, gratuit",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/634c449a-34e0-4c31-936a-a25cd7294808/t%c3%a9l%c3%a9chargement+(1).jpg,,,,,,,,,,,,,08/10/16,08/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011775,Inauguration de la  Transemoysienne  et  Festival des Randonnées ,Fêtes et Manifestations,,,,,,,,,,,,8800,MONTHERME,FRANCE,324544673,,,ot.montherme@wanadoo.fr,,http://www.meuse-semoy-tourisme.com,,49.89996,4.750521,,,,Inauguration de la  Transemoysienne  et  Festival des Randonnées ,,,"Samedi 14 mai 2016Inauguration de la  Transemoysienne  et  Festival des Randonnées  Randonnée pédestres, balades contées, animations diverses Départ au lieu dit de  La Racine  à Monthermé",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/a4c36dee-f991-42e2-9b7b-52c36e557e20/passerelle+voie+transsemoysienne+%c3%a0+phades+06+07+15.jpg,,,,,,,,,,,,,14/05/16,14/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011789,Initiation au tir à l'arc,Fêtes et Manifestations,,,,,,,,,,,,8270,WIGNICOURT,FRANCE,,,,ot.cretes@orange.fr,,,,49.57873,4.578579,,,,Initiation au tir à l'arc,,,Envie de découvrir et d'apprendre à faire du tir à l'arc ? Rendez-vous le 28 août à Wignicourt.,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/7df879bf-4ec5-4496-bb67-85a282e8d9ee/tiralarc.jpg,,,,,,,,,,,,,28/08/16,28/08/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080010717,Initiations au canoe kayak,Fêtes et Manifestations,Manifestation sportive,Divers,,,,,,,Rue du Pont de la Folie,,,8190,ASFELD,FRANCE,07 81 93 58 15,,,csna08@gmail.com,,http://www.canoe-kayak-asfeld.org,,49.51503,4.383214,,,,Initiation au canoe kayak,,du lundi au vendredi de 14h à 16h30 pour les 7-15 ans,Initiations gratuites pendant les vacances scolaires8 pour les + de 15 ans et adultesPlaces limitées sur réservationRendez-vous Pont de la Folie,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/c6612c33-65c6-4f3d-b4da-a4a312ae91e0/asfeld_challenge_mai2014_otpr+(58).jpg,,,,,,,,,,,,,04/04/16,08/04/16,11/04/16,15/04/16,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080012083,Installez-vous en Maraîchage,Fêtes et Manifestations,Autres Evènements ,Divers,,,,,,,,,,8130,ATTIGNY,FRANCE,03 24 35 22 22,,,,,,,49.47819,4.577652,,,,Installez-vous en Maraîchage,,Gratuit,"Vous souhaitez développer une activité de maraîchage, venez à notre rencontre!Rendez-vous à 14h.Renseignements auprès de la Communauté de Communes des Crêtes Préardennaises.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/272c8857-0b52-4b5d-b902-85afcf60f20c/20+ans+cr%c3%aates.jpg,,,,,,,,,,,,,27/04/16,27/04/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080008810,J-365 Week-end Marionnette ,Fêtes et Manifestations,Son et Lumière,Spectacle,,,Marionnette,Théâtre de rue,,,Centre ville,,,8000,CHARLEVILLE MEZIERES,FRANCE,03 24 59 94 94 ,,,,,http://www.festival-marionnette.com,,49.76208,4.726096,,,,J-365 Week-end Marionnette ,,,"Un an avant le 19e Festival Mondial des Théâtres de Marionnettes de septembre 2017...Au programme : spectacles, exposition, présentation des projets 2017, apéritif, rencontres, etc.Il s'agit de la 4e édition du  Weekend Marionnettes J-365 .Programme et réservation : juin 2016. www.festival-marionnette.com",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/2a0809a9-2eca-4e8e-9e82-dac57eea972f/j-365.jpg,,,,,,,,,,,,,23/09/16,25/09/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080008319,Jeux Découvre la Ferme en Famille dans les Ardennes,Fêtes et Manifestations,Nature et détente,Jeune public,,,Animaux,,,,,,11 la croix colas,8380,SIGNY LE PETIT,FRANCE,03 24 53 11 25,,,myriam.vignier@gmail.com,,http://jeuxfermefamilleardennes.jimdo.com/,,49.91295,4.260957,,,,jeux découvre la ferme en famille dans les Ardennes,Visite de la ferme ,"Tous les après midi à 17h30, le mercredi et le dimanche toute la journée sur réservation.","Venez visiter une vraie ferme en activité, à Signy le petit dans le hameau de la Croix Colas à la sortie du village.Lla visite commence avec les animaux à plumes, reconnaître les mamans des papas, la reproduction..., les enfants sont libres de donner à manger, ramassage des oeufs. Visite des chèvres et les bébés, les moutons, l'âne et sa couleur originale. Les lapins qui adorent les carottes, les poneys, photos possibles avec tous les animaux qui ont un nom (Bijoux, Flocon, Fleurette, Filou, Etoile, Neige, Lili, Caramel). La mascotte de la visite c'est Flocon qui a été élevé au biberon il est super amical.A la fin de la visite il est possible d'apporter le goûter et rester sur place ou de continuer la visite avec un jeu dans la ferme ou dans le hameau de la Croix Colas.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/8244aeac-a2bd-4deb-a8d6-90d4e690a147/1920444_578126428939360_717343649_n.jpg,http://cnstlltn.com/master/286c8128-e612-4dc9-a9b0-9b636714133f/1656151_578126278939375_1142997977_n.jpg,http://cnstlltn.com/master/3880f4c4-2d79-4b26-98cd-16b0acf2b1cb/1798622_578126865605983_1925826589_n.jpg,,,,,,,,,,,07/02/16,05/03/16,03/04/16,30/04/16,03/07/16,03/09/16,23/10/16,06/11/16,,,Autres,,VIGNIER,Myriam,,,03 24 53 11 25,,,,,,,,,,,,,,français,anglais,,,,Chèques bancaires et postaux,Chèques Vacances,Espèces,,,,,,,,Aire de pique-nique,Parking,Sur une exploitation agricole,,,,,,,,,,,,,,,,,,Circuits touristiques,Commerce alimentaire,Location de vélos,Médecin,Plats à emporter/Plats cuisinés,Point argent,Vente de produits touristiques,Visites guidées,,,,,,,,,,,,,,,,,,Point d'eau potable,,,,,Y,20,5,,,,forfait famille,5.00,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011645,Johnny Hallyday en concert,Fêtes et Manifestations,Musique,Concert,,,,,,,Boulevard de Lattre de Tassigny,Stade Louis Duguauguez,,8200,SEDAN,FRANCE,,,,,,,,49.69411,4.938887,,,,Johnny Hallyday en concert exceptionnel,,"Pour sa tournée  Rester vivant , Johnny passera le 29 juin prochain par Sedan","Le compte à rebours est dores et déjà lancé pour lassociation FLAP,en charge de lévénement et à linitiative de ce concert XXL de Johnny Hallyday négocié en coulisses depuis plusieurs semaines. Sauf cataclysme, Johnny Hallyday sera bien devant ses fans ardennais le29 juin, sur une scène exceptionnellement bâtie pour loccasion, à partir de 22 heures. Deux groupes, dont le nom na pas été divulgué, assureront la mise en bouche du début de soirée. Côté public, 24 500 places seront mises en vente dici deux semaines  aucune information na filtré quant au prix des places",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/8e85ae61-ac99-4121-abeb-6193da6b1f8e/johnny-hallyday-credit-warn-2823659ahkma-jpg-160210164613.jpg,,,,,,,,,,,,,29/06/16,29/06/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080009129,Journée Américaine,Fêtes et Manifestations,Manifestation Culturelle,,,,,,,,Lieu dit le Ranch de Corbon,,,8400,ST MOREL,FRANCE,06 84 37 99 81,03 24 30 68 29 ,,aba.08@hotmail.fr,,,,49.33929,4.704906,,,,Journée Américaine,,De 10h à 19h,"Journée organisée par Arden Buckaroos. Animations diverses: Manifestation équitation western, avec exposants, plusactivités divers liées a l'esprit américaine. Buvette et petite restauration sur place.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/26f3ce0a-19de-4b7d-bc26-79829723ee02/journ%c3%a9e+am%c3%a9ricaine.jpg,,,,,,,,,,,,,21/08/16,21/08/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarif ,0.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011811,Journée de la femme,Fêtes et Manifestations,,,,,,,,,,,,8200,SEDAN,FRANCE,03 24 27 73 73,,,contact@tourisme-sedan.fr,,,,49.70349,4.93863,,,,Journée de la femme,,entrée libre,"Conférences et expositions :5 mars : galerie des Antiques, Château Fort8 mars : amphithéâtre P. Mendés France8 mars au 15 avril : à l'hôtel de Ville",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/a046b1e4-54c8-478e-b55e-8657a6586f24/capture+d%27%c3%a9cran+2016-02-24+%c3%a0+16.54.53.png,,,,,,,,,,,,,05/03/16,05/03/16,08/03/16,15/04/16,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080005243,Journée Patrimoine de Pays ,Fêtes et Manifestations,Manifestation Culturelle,Portes ouvertes,,,Historique,,,,Rue tranquille,,,8400,FALAISE,FRANCE,06 86 12 91 38,,,m.coistia@free.fr,,,,49.4582,4.879044,,,,Journée Patrimoine de Pays ,,,"Visites et animations des sites patrimoniaux du village, expositions d'artisans locaux sur le thème  Les savoir-faire , circuit pédestre dans Falaise et concert en l'église à 18h. Visite gratuite. Organisée par l'Association de Sauvegarde du Patrimoine Vouzinois",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/74944744-f790-40ec-b227-93e5a31ecbb5/img_7593.jpg,,,,,,,,,,,,,19/06/16,19/06/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011700,Journées Américaines,Fêtes et Manifestations,Insolite,Fête traditionnelle,,,Animaux,Artisanat,Sport équestre,,,,,8130,CHUFFILLY ROCHE,FRANCE,03 24 30 76 08,,,,,,,49.44751,4.605751,,,,Journées Américaines,,,"L'association Arden Buckaroos organise un week-end américain.Découvrez de nombreuses disciplines équestres, marché artisanal...",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/0a404201-c5e4-40c0-9a9a-5d0b4eef21d1/cheval.jpg,http://cnstlltn.com/master/aac5ff90-5915-4395-8f67-2a7aec6942dc/indien.jpg,,,,,,,,,,,,20/08/16,21/08/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
