"ID","TITRE","TYPE","SSTYPE","CATEGORIE","STYLE","EVENEMENT","THEME1","THEME2","THEME3","NB_PERSONNES_MAXI","NB_PERSONNES_MINI","RAISONSOCIALE","ADRESSE1","ADRESSE2","ADRESSE3","CODEPOSTAL","COMMUNE","PAYS","TEL1","TEL2","FAX","EMAIL1","EMAIL2","WEB1","WEB2","GPSX","GPSY","SIRET","APE","RCS","DESCRIPTIF_TITRE_FRANCAIS","DESCRIPTIF_SSTITRE_FRANCAIS","DESCRIPTIF_CHAPEAU_FRANCAIS","DESCRIPTIF_ARTICLE_FRANCAIS","DESCRIPTIF_TITRE_ANGLAIS","DESCRIPTIF_SSTITRE_ANGLAIS","DESCRIPTIF_CHAPEAU_ANGLAIS","DESCRIPTIF_ARTICLE_ANGLAIS","DESCRIPTIF_TITRE_ALLEMAND","DESCRIPTIF_SSTITRE_ALLEMAND","DESCRIPTIF_CHAPEAU_ALLEMAND","DESCRIPTIF_ARTICLE_ALLEMAND","DESCRIPTIF_TITRE_ESPAGNOL","DESCRIPTIF_SSTITRE_ESPAGNOL","DESCRIPTIF_CHAPEAU_ESPAGNOL","DESCRIPTIF_ARTICLE_ESPAGNOL","DESCRIPTIF_TITRE_ITALIEN","DESCRIPTIF_SSTITRE_ITALIEN","DESCRIPTIF_CHAPEAU_ITALIEN","DESCRIPTIF_ARTICLE_ITALIEN","PHOTO1","PHOTO2","PHOTO3","CLASSEMENT","LABEL1","LABEL2","LABEL3","ANIMAUX","HANDICAPE","TOURISME_HANDICAP1","TOURISME_HANDICAP2","TOURISME_HANDICAP3","TOURISME_HANDICAP4","DATEDU1","DATEAU1","DATEDU2","DATEAU2","DATEDU3","DATEAU3","DATEDU4","DATEAU4","DATEDU5","DATEAU5","CONTACT1TYPE","CONTACT1CIVI","CONTACT1NOM","CONTACT1PRENOM","CONTACT1FONCTION","CONTACT1EMAIL","CONTACT1TEL","CONTACT1FAX","CONTACT2TYPE","CONTACT2CIVI","CONTACT2NOM","CONTACT2PRENOM","CONTACT2FONCTION","CONTACT2EMAIL","CONTACT2TEL","CONTACT2FAX","CHAINE1","CHAINE2","CHAINE3","CHAINE4","LANGUE1","LANGUE2","LANGUE3","LANGUE4","LANGUE5","MODE_PAIEMENT1","MODE_PAIEMENT2","MODE_PAIEMENT3","MODE_PAIEMENT4","MODE_PAIEMENT5","MODE_PAIEMENT6","MODE_PAIEMENT7","MODE_PAIEMENT8","MODE_PAIEMENT9","MODE_PAIEMENT10","EQUIPEMENT1","EQUIPEMENT2","EQUIPEMENT3","EQUIPEMENT4","EQUIPEMENT5","EQUIPEMENT6","EQUIPEMENT7","EQUIPEMENT8","EQUIPEMENT9","EQUIPEMENT10","EQUIPEMENT11","EQUIPEMENT12","EQUIPEMENT13","EQUIPEMENT14","EQUIPEMENT15","EQUIPEMENT16","EQUIPEMENT17","EQUIPEMENT18","EQUIPEMENT19","EQUIPEMENT20","SERVICE1","SERVICE2","SERVICE3","SERVICE4","SERVICE5","SERVICE6","SERVICE7","SERVICE8","SERVICE9","SERVICE10","SERVICE11","SERVICE12","SERVICE13","SERVICE14","SERVICE15","SERVICE16","SERVICE17","SERVICE18","SERVICE19","SERVICE20","ACTIVITE1","ACTIVITE2","ACTIVITE3","ACTIVITE4","ACTIVITE5","CONFORT1","CONFORT2","CONFORT3","CONFORT4","CONFORT5","GROUPES_ACCEPTES","GROUPE_MAX","GROUPE_MIN","NBRE_SALLE_REUNION","NBRE_PERSONNES_SALLE","SUPERFICIE_SALLE","TARIF1_LIBELLE","TARIF1_MIN","TARIF1_MAX","TARIF2_LIBELLE","TARIF2_MIN","TARIF2_MAX","TARIF3_LIBELLE","TARIF3_MIN","TARIF3_MAX","TARIF4_LIBELLE","TARIF4_MIN","TARIF4_MAX","TARIF5_LIBELLE","TARIF5_MIN","TARIF5_MAX","TARIF6_LIBELLE","TARIF6_MIN","TARIF6_MAX","TARIF7_LIBELLE","TARIF7_MIN","TARIF7_MAX","TARIF8_LIBELLE","TARIF8_MIN","TARIF8_MAX","TARIF9_LIBELLE","TARIF9_MIN","TARIF9_MAX","TARIF10_LIBELLE","TARIF10_MIN","TARIF10_MAX","TARIF11_LIBELLE","TARIF11_MIN","TARIF11_MAX","TARIF12_LIBELLE","TARIF12_MIN","TARIF12_MAX","TARIF13_LIBELLE","TARIF13_MIN","TARIF13_MAX","TARIF14_LIBELLE","TARIF14_MIN","TARIF14_MAX","TARIF15_LIBELLE","TARIF15_MIN","TARIF15_MAX","TARIF16_LIBELLE","TARIF16_MIN","TARIF16_MAX","TARIF17_LIBELLE","TARIF17_MIN","TARIF17_MAX","TARIF18_LIBELLE","TARIF18_MIN","TARIF18_MAX","TARIF19_LIBELLE","TARIF19_MIN","TARIF19_MAX","TARIF20_LIBELLE","TARIF20_MIN","TARIF20_MAX"
"PNACHA0080000007","Panorama  Le banc de Chooz ","Patrimoine naturel",,,,,,,,,0,,,," ",8600,"CHOOZ","FRANCE","03 24 42 92 42",,,,,,,"50.10186","4.808",,,,"Point de vue Le banc de Chooz- Chooz- Ardenne - France ",,"Un chemin vous mènera en 2h, à 300m d'altitude, où vous aurez une vue superbe du village de Chooz, blotti au cur d'un méandre de la Meuse.","Vous pourrez y admirer un patrimoine naturel préservé et vous serez étonnés d'y croiser des plantes de type méditerranéen.Accès libre.4 km - 2 heures environDétail du circuit sur : www.chooz.com (rubrique : Bouger à chooz / sentiers pédestres / circuit n°1  Les roches de devant Chooz )","Panorama  Le banc de Chooz  - Chooz-Ardenne-France",,"Follow a path during 45 minutes and you will arrive at an altitude of 300 metres. A superb panorama is waiting for you : The village of Chooz in the middle of a meander of the Meuse.","You will admire an unspoilt natural heritage, you will also see Mediterranean plants.Free access.4km - 2 hoursDetail of the circuit : www.chooz.com (rubrique : Bouger à chooz / sentiers pédestres / circuit n°1  Les roches de devant Chooz ",,,,,,,,,,,,,"http://cnstlltn.com/master/f9abdd95-0bfc-4a2d-bc0a-71f5a86c8e15/f9abdd95-0bfc-4a2d-bc0a-71f5a86c8e15_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000008","Panorama of  Notre Dame de Divers Monts ","Patrimoine naturel","Site naturel",,,,,,,,0,,,," ",8170,"FUMAY","FRANCE","03 24 42 92 42",,,,,,,"49.99357","4.706954",,,,"Point de vue Notre Dame de Divers Monts - Fumay - Ardenne - France",,"Notre Dame de Divers Monts vous offre un magnifique panorama de la ville de Fumay et sur une bonne partie de la vallée de la Meuse.","1er panorama: vue sur le massif forestier. Une table d'orientation situe les villages alentours. 2ème panorama: vue sur l'ancienne ardoisière Belle Rose et le village de Haybes. 3ème panorama : vue sur le pont de Fumay, le château des comtes de Byras et l'église Saint Georges. Difficulté moyenne (une montée raide; environ 30 min.)","Panorama  Notre-Dame de Divers Monts - Fumay-Ardenne-France",,"The panorama of  Notre-Dame de Divers Monts ğ offers you a beautiful viewpoint over the town of Fumay and a large part of the Meuse valley.","1st panorama : Viewpoint over the forest massif. Orientation table on the spot.2nd panorama : Viewpoint over the former slate-quarry  Belle Rose  and the village of Haybes.3rd panorama : Viewpoint over the bridge of Fumay, the castle of the Counts of Bryas and the Saint-Georges church.Altitude : 254 m. Medium level (steep slope). +/- 30 mn.",,,,,,,,,,,,,"http://cnstlltn.com/master/7e09548d-11e1-46e0-81bc-7a26cf1bfa2a/7e09548d-11e1-46e0-81bc-7a26cf1bfa2a_134.jpg","http://cnstlltn.com/master/7b21f790-c57e-4e26-ae86-b68d19cc1a52/7b21f790-c57e-4e26-ae86-b68d19cc1a52_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000089","REgroupement des Naturalistes ARDennais","Patrimoine naturel","Site naturel",,,,,,,,,,"3 rue Choisy",,,8130,"COULOMMES ET MARQUENY","FRANCE","03 24 33 54 23",,,"bureau.renard@orange.fr",,"http://www.renard-asso.org/",,"49.43473","4.579949",,,,"REgroupement des Naturalistes ARDennais",,"Association ReNArd","Association agréée au titre de la protection de la nature, le ReNArd a pour objectifs la connaissance et la protection de la nature dans les Ardennes, ainsi que la sensibilisation du public. Il réalise de nombreux suivis et études faunistiques dans le département.Découvrez le ReNArd ICI",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/f0cdeeaa-f29f-4540-8c69-f8a254b962dd/renard.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Atelier pédagogique","Conférences","Visite guidée",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000098","Réserve naturelle de Boisenval","Patrimoine naturel","Site naturel",,,,,,,,,,"Réserve de Boisenval",,,8000,"CHARLEVILLE MEZIERES","FRANCE",324324411,,,,,,,"49.7648","4.729942",,,,"Réserve Naturelle de Boisenval",,"accessible avec accompagnement","Sur les coteaux du plateau de Berthaucourt, se trouve la réserve naturelle régionale de la côte de Bois-en-Val, deuxième réserve naturelle de la région pour sa diversité remarquable. 225 espèces végétales, 95 espèces doiseaux, plus de 35 espèces de mammifères, 530 espèces de papillons diurnes et nocturnes cohabitent sur les 14 hectares de la réserve.Le domaine de la côte de Bois-en-Val a toujours fait partie du patrimoine ardennais : jusqu'en 1950, le lieu était exploité comme carrière pour la production de chaux et de pierres de construction par la société Perrin. Aujourd'hui encore, à l'entrée du site, vous pourrez admirer le seul vestige de cette époque : l'ancien four à chaux.Abandonné depuis, le site du Bois-En-Val a laissé pendant longtemps la nature reprendre ses droits. En 1991, la côte de Bois-en-Val a été répertoriée par la société d'histoire naturelle des Ardennes comme Zone Naturelle d'Intérêt Écologique, Faunistique et Floristique (ZNIEFF).Classée Ğ Réserve Naturelle Volontaire ğ en mars 2001, elle devient en avril 2008, l'une des deux premières réserves classées Ğ Réserve Naturelle Régionale ğ de Champagne-Ardenne en même temps que celle des Ğ Marais de Reuves ğ dans la Marne.Une diversité remarquable !Déjà remarqué par bon nombre de naturalistes ardennais, la réserve offre une diversité remarquable de milieux : bois, friche marneuse, pelouse, mare, phragmitaie, taillis tourbeuxdans lesquels vous pourrez admirer une faune et une flore riches et variées : 225 espèces végétales sont répertoriées, 95 espèces d'oiseaux, plus de 35 espèces de mammifères, 12 espèces d'amphibiens et de reptiles, plus de 530 espèces de papillons diurnes et nocturnes, 115 espèces de Coléoptères... Certaines dentre elles se trouvent sur les listes rouges ou sur les listes despèces protégées au niveau régional ou national. Un sanctuaire à observer avec beaucoup de respect donc !Grâce au classement en Ğ Réserve Naturelle Régionale ğ, une nouvelle réglementation garantit la survie des nombreuses espèces présentes. Il est donc indispensable que chacun veille à respecter ces règles sous peine de lourdes amendes.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/2c1a9e3f-c026-4037-8e34-70200462b1ce/prairie+r%c3%a9serve+boisenval.jpg",,,"Réserve naturelle volontaire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Parking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Visite guidée",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000075","Réserve naturelle de Vireux-Molhain","Patrimoine naturel","Site naturel",,,,,,,,,,,,,8320,"VIREUX MOLHAIN","FRANCE","03 24 42 92 42",,,,,,,"50.08632","4.724539",,,,"La réserve naturelle de Vireux-Molhain-Ardenne-France",,"La Réserve Naturelle de Vireux-Molhain dans la Pointe des Ardennes françaises, domine la vallée du Viroin, à quelques kilomètres de sa confluence avec la Meuse. Ce site fossilifère est également connu sous le nom de  Mur des Douaniers , en raison de sa proximité avec la frontière, au niveau de l'ancien poste de douane de la route départementale 47 qui relie Vireux-Molhain à Couvin (Belgique).","Connu des géologues depuis le XIXe siècle, le gisement du Mur des Douaniers est exceptionnel par l'abondance des formes fossiles trouvées, la diversité des espèces présentes, mais également la finesse de leur conservation.Le site d'une superficie de 1.89 hectare , de renommée internationale a fait l'objet d'extractions intensives de la part de collectionneurs amateurs ou professionnels. Au fil des ans, la destruction partielle du gisement s'aggravait, ce qui motiva un projet de Réserve Naturelle. Depuis 1991, celle-ci a permis de maîtriser l'exploitation incontrôlée des fossiles, de façon à assurer la conservation mais aussi l'étude de ces témoins de formes de vies anciennes à jamais disparues.GEOLOGIE : Les roches de la Réserve Naturelle sont vieilles de 385 millions d'années.FAUNE FOSSILE : La faune fossile du Mur des Douaniers est très diversifiée et très nombreuse en individus. Les formes animales les plus remarquables et les plus représentatives sont les Trilobites.TRAVAUX SCIENTIFIQUES : Une Réserve Naturelle n'est pas seulement un espace mis  sous cloche . C'est également un site privilégié pour la recherche scientifique. Ainsi, en collaboration avec des chercheurs en géologie et en paléontologie, la Réserve Naturelle de Vireux-Molhain participe à différents projets qui concourent à une meilleure connaissance géologique et paléontologique du site et de ses environs.La réserve naturelle est également un outil de sensibilisation du public à la conservation du patrimoine géologique. Le site est libre d'accès pour les promeneurs, et des panneaux d'information accueillent le visiteur.REGLEMENTATION : La conservation de ce site fragile implique des règles élémentaires qu'il est demandé au promeneur de respecter :- Interdiction d'extraire ou de ramasser des fossiles et minéraux- Interdiction de porter atteinte à la faune et à la flore- Interdiction de déposer des détritus en dehors des poubelles prévues à cet effet- Interdiction de circuler avec des véhicules à moteur","The nature reserve of Vireux-Molhain - Ardenne-France",,"The nature reserve of Vireux-Molhain, in the northern part of the French Ardennes, overhangs the valley of the Viroin, not very far from its confluence with the river Meuse. This fossil site is also known under the name of  Wall of the customs officers , because of its proximity with the border, close to the former Customs on the secondary road 47 which links up Vireux-Molhain to Couvin (Belgium).","Well-known by the geologists since the nineteenth century, the deposit of the  wall of the customs officers  is exceptional by the abundance of fossils forms found there. Well-known also by the diversity of the species and their genuine preserving.The site has a surface area of 1.89 hectare and known internationally. So much that the professsionals were not the only one to do researches... collectors and amateurs were also present. Over the years, the partial destruction of the deposit has worsened. It was important to act quickly... that's why, since 1991, this place is a nature reserve. Thus, the exploitation of the fossils is no more uncontrolled, and the preservation and the study of those former life forms is possible.GEOLOGY: The rocks of the Nature reserve are old of 385 millions years.FOSSIL FAUNA : The fossil fauna of the  wall of the customs officers  is very diversified. The most remarkable and the most representative animal forms are the Trilobites.SCIENTIFIC WORKS : A nature reserve is not only a space  under glass . It is also a privileged site for the scientific research. So, in association with the researchers in geology and in paleontology, the nature reserve of Vireux-Molhain participates in various projects which contribute to a better geologic and paleontological knowledge of the site. The nature reserve is also a tool of public awareness in the preservation of the geologic heritage.The site is free of access for the walkers and information signs welcome the visitor.REGULATIONS :The preservation of this fragile site involves some elementary rules which have to be respected by the walker :- No extraction or picking of fossils and minerals- No destruction of the flora and fauna- No dumping (except in the garbage cans)- No driving with motor vehicles",,,,,,,,,,,,,"http://cnstlltn.com/master/5f445fe5-3142-498b-bdaa-b3d4826a491f/5f445fe5-3142-498b-bdaa-b3d4826a491f_134.jpg",,,"Réserve naturelle",,,,,,,,,,,,,,,,,,,,"Autres",,,,,"ag.ardennes@onf.fr","03 24 33 74 40",,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000074","Réserve Naturelle Nationale de la Pointe de Givet","Patrimoine naturel","Site naturel",,,,,,,,,,,,,8600,"GIVET","FRANCE","03 24 42 92 42",,,"secretariat@cen-champagne-ardenne.org",,,,"50.13639","4.824387",,,,"La Réserve Naturelle Nationale de la Pointe de Givet ",,"La Réserve Naturelle Nationale de la Pointe de Givet est située aux portes de la Belgique à l'extrémité de la pointe nord du département des Ardennes. Elle offre un paysage aux multiples facettes, composé de forêts, de landes, de pelouses sèches ainsi que d'escarpements rocheux spectaculaires. Couvrant une superficie de 354 hectares, cette réserve est éclatée sur 10 sites répartis sur les communes de Givet, Charnois, Chooz, Foisches, Fromelennes et Rancennes.","Elle héberge 454 espèces végétales et 320 espèces animales dont certaines sont rares et menacées.Si vous souhaitez faire une promenade ou une randonnée pédestre c'est possible! Elles sont autorisées sur les sentiers balisés, seul ou accompagné.Il est également possible d'effectuer des visites thématiques guidées.Elles sont proposées chaque année par le Conservatoire d'espaces naturels de Champagne-Ardenne.http://cen-champagne-ardenne.org REGLEMENTATION : Pour préserver ce patrimoine naturel fragile quelques règles élémentaires sont à respecter :- Circuler à pied uniquement, sur les pistes et layons existants- Laisser les minéraux et fossiles en place- Ne pas porter atteinte à la faune ou à la flore- Eviter les perturbations sonores- Ne pas camper ni faire de feu- Garder ses détritus- Ne pas introduire d'animaux même de chien tenu en laisse.Equipements : Sentier de découverte du Mont d'Haurs (au départ de la Tour Grégoire à Givet)Un livret guide et un livret-jeux pour les enfants sont disponibles à l'office de tourisme.Sentiers balisés.","The nature reserve of Givet - Ardenne-France",,"The national nature reserve of the  Pointe de Givet  has a surface area of 354,22 hectares and is located in the Northern part of the Ardennes and close to Belgium. The national nature reserve includes the towns of Givet, Charnois, Chooz, Foisches, Fromelennes and Rancennes. Scattered in 10 sites, the nature reserve presents a multifaceted landscape compost of forests, moors, dry grasslands and spectacular rocky cliffs.","The geographical situation of the  Pointe de Givet , the spectacular relief of certain sites, the existence of warm and dry microclimates allowed the development of an exceptional characteristic flora : 454 botanical species and 320 animal species were listed.Walking or hiking is authorized in the nature reserve. The persons are allowed on the marked paths, alone or accompanied. It is also possible to make thematic guided tours. These visits are annually proposed by the Academy of the Natural heritage of Champagne-Ardenne.Further information : http://cen-champagne-ardenne.org/ Regulations The preservation of this fragile site involves some elementary rules which have to be respected by the walker :- Get around on foot only on the marked paths- Let the minerals and fossils in place- Do not destroy the fauna or flora- Avoid the noise disturbances- Do not camp or light a fire- Keep your trash- Do not take animals with you (even with a leash).Equipments Discovery path  Le Mont d'Haurs  (Starting point the Gregoire tower in Givet)A guide book and a games book for the children are available at the tourist office.Marked trails.",,,,,,,,,,,,,"http://cnstlltn.com/master/810889a9-aeb8-4127-8a18-24464ae5d3fb/rnn+pointe+de+givet_falaises+de+charlemont_800x600%c2%a9cen+champagne-ardenne.jpg","http://cnstlltn.com/master/8307a9d5-0a16-4486-8b07-735ebd15dd7e/rng+2+quadri+%5bconverti%5d.jpg",,"Réserve naturelle",,,,,,,,,,,,,,,,,,,,"Information",,,,,"ag.ardennes@onf.fr","03 24 33 74 40",,"Information",,,,,"secretariat@cen-champagne-ardenne.org","03 24 30 06 20",,,,,,"français",,,,,,,,,,,,,,,"Sentiers balisés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000035","ROC LA TOUR","Patrimoine naturel",,,,,,,,,0,,,," ",8800,"MONTHERME","FRANCE",,,,,,,,"49.884972","4.730783",,,,"ROC LA TOUR",,,"Le château du Diable Dressées en un équilibre invraissemblable, ces deux masses rocheuses dominent la vallée de la Semoy et vous offrent une vue magnifique avec ses fonds riants où est niché le village d'Haulmé. Au pied, la vallée se resserre, la rivière précipite son cours ; ce sont les Rapides de Phade. La Légende du Roc La Tour nous raconte qu'un seigneur avait une femme jeune et belle, fière et ambitieuse, mais sans castel digne de l'abriter. Il vit un jour venir à lui un personnage qui le fit rougir de sa pauvre maison et lui proposa, en échange de son âme, de bâtir un magnifique château où sa femme aurait enfin une demeure digne d'elle. Le seigneur reconnut le diable et conclut le marché. Selon son habitude, messire Satanas devait construire l'édifice en une nuit, avant le premier chant du coq. Il se mit au travail avec son équipe de lutins et de diablotins. Le château était pratiquement terminé, la dernière pierre allait être déposée, quand un coq chanta au fond de la vallée. Le diable était pris. Dans la colère, il jeta sa toque contre les murailles, et tout s'écroula. Ces débris forment aujourd'hui le Roc La Tour mais chacun sait que ces pierres portent aussi le nom de château du Diable. Une autre version est tout autre, ces rochers viendraient également d'un château appartenant au diable, mais détruit, cette fois, par le bien lors d'une partie de quilles légendaire entre le bien et le mal. Site d'escalade aménagé. Aire de pique-nique aménagé. Sentiers de randonnées pédestres aux alentours.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Autres",,,"OT communautaire Boucles ",,"ot.montherme@wanadoo.fr","03 24 54 46 73",,"Renseignement/Information",,,"OT communautaire Boucles ",,"ot.montherme@wanadoo.fr","03 24 54 46 73","03 24 54 87 88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000036","ROCHE A SEPT HEURES","Patrimoine naturel",,,,,,,,,0,,,," ",8800,"MONTHERME","FRANCE",,,,,,,,"49.884972","4.730783",,,,"ROCHE A SEPT HEURES",,,"Le méandre le plus spectaculaire de France avec celui vu depuis   La Longue Roche   La Roche à Sept Heures est située dans la forêt communale de Monthermé. Ce site se trouve au sommet d'éperons rocheux abrupts surplombant la Meuse et la petite ville de Monthermé. Le nom de Roche à Sept Heures aurait selon certains une origine très banale : il viendrait du fait qu'à sept heures, le soleil éclairant cet éperon rocheux, lui donnerait un éclat très visible. En effet, il est constitué de quartzites, roches silicieuses compactes, riches en quartz, qui reflètent la lumière. Le point de vue de ce site offre un panorama très pittoresque sur cette partie de la Meuse. L'intérêt majeur réside dans le méandre, considéré comme le plus spectaculaire de France, dans la portion convexe duquel s'est installé la ville de Monthermé. Ce site est proche de celui de La Longue Roche.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Direction",,,"OT Boucles Meuse et Semoy",,"ot.montherme@wanadoo.fr","03 24 54 46 73","03 24 54 87 88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000041","ROCHE AUX CORPIAS","Patrimoine naturel",,,,,,,,,0,,,," ",8800,"TOURNAVAUX","FRANCE",,,,,,,,"49.872602","4.785582",,,,"ROCHE AUX CORPIAS",,,"La roche aux Corpias (ou aux corbeaux) domine le défilé de Phade où la Semoy coule, torrentueuse parmi les blocs de quartzite. Ce site offre donc un point de vue magnifique sur la vallée de la Semoy. Une légende raconte que la fille du seigneur de Thilay eut un jour la vie sauve grâce à un de ses jeunes serfs. Suite à cette rencontre fortuite, les deux jeunes gens s'aimèrent sans espoir. Le jeune homme sollicité par le diable, fit un pacte avec lui, et devint l'amant de la jeune fille. Leurs entrevues avaient lieu sous la roche aux Corpias. Il advint qu'un orage troubla une de leurs rencontres. A la lueur d'un éclair, on vit un homme rouge sur la montagne détacher un gigantesque bloc ; celui-ci roula et ensevelit les amants. C'est la roche au tombeau ou roche aux corpias que l'on voit encore aujourd'hui.  Possibilité d'escalade - site aménagé",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Direction",,,"OT Boucles de Meuse et Se",,"ot.montherme@wanadoo.fr","03 24 54 46 73","03 24 54 87 88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000016","ROCHE AUX SEPT VILLAGES","Patrimoine naturel",,,,,,,,,0,,,," ",8800,"MONTHERME","FRANCE",,,,,,,,"49.884972","4.730783",,,,"ROCHE AUX SEPT VILLAGES",,,"A 325 mètres d'altitude, dans la forêt de Château-Regnault, la Roche Aux Sept Village offre un point de vue saisissant sur les vallées de la Meuse et de la Semoy.  Qui ne subirait pas, en atteignant cette petite roche émergeant à peine de la forêt environnante, le charme émouvant de cette vision brusquement révélée ? L'oeil suit les sinuosités de la Meuse, long ruban tour à tour clair et assombri, séparant sept villages, puis se perdant dans les montagnes, au delà de Deville. Voici ces sept villages disséminés, nichés à l'issue de quelques ravins sur une pente douce, toujours répandus sur une rive étroite ; aucun d'eux n'a perdu le charme profond du cadre de ce vaste massif montueux, mouvementé, à travers lequel la vallée trace un   S   immense, donnant à l'ensemble un relief surprenant.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Direction",,,"OT Boucles de Meuse et Se",,"ot.montherme@wanadoo.fr","03 24 54 46 73","03 24 54 87 88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000012","ROCHER DE L'ERMITAGE","Patrimoine naturel",,,,,,,,,0,,,," ",8120,"BOGNY SUR MEUSE","FRANCE",,,,,,,,"49.846979","4.756083",,,,"ROCHER DE L'ERMITAGE",,,"Le refuge de l'Enchanteur Maugis Situé sur la rive gauche de la Meuse, face aux rochers des quatre fils Aymon, il est constitué par un massif rocheux, abrupt et très découpé. Il surplombe la Meuse et l'on peut découvrir une très belle vue sur la vallée, tant en aval, en direction de Laval-Dieu et de l'embouchure de la Semoy, qu'en face, sur le massif des quatre fils Aymon. Ce site est porteur d'une légende : Maugis, cousin des quatre frères Aymon et enchanteur de son état, vint y faire pénitence. Il vécut quelques années sur ce rocher, contemplant sûrement les restes du célèbre Montessor (château qui appartenait aux quatre frères et qui avait été pris par Charlemagne suite à une traitrise de Ganelon), puis il mourut, laissant au rocher, le nom de l'Ermitage.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Autres",,,"OT Boucles de Meuse et Se",,"ot.montherme@wanadoo.fr","03 24  54 46 73",,"Direction",,,"OT Boucles de Meuse et Se",,"ot.montherme@wanadoo.fr","03 24  54 46 73","03 24 54 87 88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
