"ID","TITRE","TYPE","SSTYPE","CATEGORIE","STYLE","EVENEMENT","THEME1","THEME2","THEME3","NB_SALLE_RESTAURANT","NB_SALLE_CLIMATISEE","NB_COUVERT_MAX","NB_COUVERT_TERRASSE","RAISONSOCIALE","ADRESSE1","ADRESSE2","ADRESSE3","CODEPOSTAL","COMMUNE","PAYS","TEL1","TEL2","FAX","EMAIL1","EMAIL2","WEB1","WEB2","GPSX","GPSY","SIRET","APE","RCS","DESCRIPTIF_TITRE_FRANCAIS","DESCRIPTIF_SSTITRE_FRANCAIS","DESCRIPTIF_CHAPEAU_FRANCAIS","DESCRIPTIF_ARTICLE_FRANCAIS","DESCRIPTIF_TITRE_ANGLAIS","DESCRIPTIF_SSTITRE_ANGLAIS","DESCRIPTIF_CHAPEAU_ANGLAIS","DESCRIPTIF_ARTICLE_ANGLAIS","DESCRIPTIF_TITRE_ALLEMAND","DESCRIPTIF_SSTITRE_ALLEMAND","DESCRIPTIF_CHAPEAU_ALLEMAND","DESCRIPTIF_ARTICLE_ALLEMAND","DESCRIPTIF_TITRE_ESPAGNOL","DESCRIPTIF_SSTITRE_ESPAGNOL","DESCRIPTIF_CHAPEAU_ESPAGNOL","DESCRIPTIF_ARTICLE_ESPAGNOL","DESCRIPTIF_TITRE_ITALIEN","DESCRIPTIF_SSTITRE_ITALIEN","DESCRIPTIF_CHAPEAU_ITALIEN","DESCRIPTIF_ARTICLE_ITALIEN","PHOTO1","PHOTO2","PHOTO3","CLASSEMENT","LABEL1","LABEL2","LABEL3","ANIMAUX","HANDICAPE","TOURISME_HANDICAP1","TOURISME_HANDICAP2","TOURISME_HANDICAP3","TOURISME_HANDICAP4","DATEDU1","DATEAU1","DATEDU2","DATEAU2","DATEDU3","DATEAU3","DATEDU4","DATEAU4","DATEDU5","DATEAU5","CONTACT1TYPE","CONTACT1CIVI","CONTACT1NOM","CONTACT1PRENOM","CONTACT1FONCTION","CONTACT1EMAIL","CONTACT1TEL","CONTACT1FAX","CONTACT2TYPE","CONTACT2CIVI","CONTACT2NOM","CONTACT2PRENOM","CONTACT2FONCTION","CONTACT2EMAIL","CONTACT2TEL","CONTACT2FAX","CHAINE1","CHAINE2","CHAINE3","CHAINE4","LANGUE1","LANGUE2","LANGUE3","LANGUE4","LANGUE5","MODE_PAIEMENT1","MODE_PAIEMENT2","MODE_PAIEMENT3","MODE_PAIEMENT4","MODE_PAIEMENT5","MODE_PAIEMENT6","MODE_PAIEMENT7","MODE_PAIEMENT8","MODE_PAIEMENT9","MODE_PAIEMENT10","EQUIPEMENT1","EQUIPEMENT2","EQUIPEMENT3","EQUIPEMENT4","EQUIPEMENT5","EQUIPEMENT6","EQUIPEMENT7","EQUIPEMENT8","EQUIPEMENT9","EQUIPEMENT10","EQUIPEMENT11","EQUIPEMENT12","EQUIPEMENT13","EQUIPEMENT14","EQUIPEMENT15","EQUIPEMENT16","EQUIPEMENT17","EQUIPEMENT18","EQUIPEMENT19","EQUIPEMENT20","SERVICE1","SERVICE2","SERVICE3","SERVICE4","SERVICE5","SERVICE6","SERVICE7","SERVICE8","SERVICE9","SERVICE10","SERVICE11","SERVICE12","SERVICE13","SERVICE14","SERVICE15","SERVICE16","SERVICE17","SERVICE18","SERVICE19","SERVICE20","ACTIVITE1","ACTIVITE2","ACTIVITE3","ACTIVITE4","ACTIVITE5","CONFORT1","CONFORT2","CONFORT3","CONFORT4","CONFORT5","GROUPES_ACCEPTES","GROUPE_MAX","GROUPE_MIN","NBRE_SALLE_REUNION","NBRE_PERSONNES_SALLE","SUPERFICIE_SALLE","TARIF1_LIBELLE","TARIF1_MIN","TARIF1_MAX","TARIF2_LIBELLE","TARIF2_MIN","TARIF2_MAX","TARIF3_LIBELLE","TARIF3_MIN","TARIF3_MAX","TARIF4_LIBELLE","TARIF4_MIN","TARIF4_MAX","TARIF5_LIBELLE","TARIF5_MIN","TARIF5_MAX","TARIF6_LIBELLE","TARIF6_MIN","TARIF6_MAX","TARIF7_LIBELLE","TARIF7_MIN","TARIF7_MAX","TARIF8_LIBELLE","TARIF8_MIN","TARIF8_MAX","TARIF9_LIBELLE","TARIF9_MIN","TARIF9_MAX","TARIF10_LIBELLE","TARIF10_MIN","TARIF10_MAX","TARIF11_LIBELLE","TARIF11_MIN","TARIF11_MAX","TARIF12_LIBELLE","TARIF12_MIN","TARIF12_MAX","TARIF13_LIBELLE","TARIF13_MIN","TARIF13_MAX","TARIF14_LIBELLE","TARIF14_MIN","TARIF14_MAX","TARIF15_LIBELLE","TARIF15_MIN","TARIF15_MAX","TARIF16_LIBELLE","TARIF16_MIN","TARIF16_MAX","TARIF17_LIBELLE","TARIF17_MIN","TARIF17_MAX","TARIF18_LIBELLE","TARIF18_MIN","TARIF18_MAX","TARIF19_LIBELLE","TARIF19_MIN","TARIF19_MAX","TARIF20_LIBELLE","TARIF20_MIN","TARIF20_MAX"
"RESCHA0080000119","L'Intemporel","Restauration","Restaurant","Brasserie",,,,,,0,0,0,,,"27 avenue Bourgouin",," ",8300,"SAULT LES RETHEL","FRANCE","03 24 38 40 79",,,,,,,"49.49942","4.363015",,,,"L'Intemporel",,,"30 couvertsmenus à partir de 12,90fermé le mercredi soir et le dimanche traiteur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000022","Mac Donald's","Restauration",,"Restauration Rapide",,,,,,,,,,,"ZI de l'Etoile",,,8300,"RETHEL","FRANCE","03 24 39 74 71",,,,,,,"49.51503","4.383214",,,,"Mac Donald's",,,"Fast-food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wifi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000021","Macallan's tavern","Restauration",,"Bar à vin",,,,,,,,,,,"12 avenue Jean Jaurès",,,8300,"RETHEL","FRANCE","03 24 38 46 79",,,,,,,"49.51503","4.383214",,,,"Macallan's tavern",,,"bar à bièresouvert de 12h jusqu'à 1h sauf le jeudi à partir de 9h.fermé le lundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000388","Manolya Restaurant","Restauration","Restaurant","Restauration Rapide",,,"Cuisine nord-américaine","Cuisine orientale",,,,,,,"13 Rue du Faubourg de Pierre",,,8000,"CHARLEVILLE MEZIERES","FRANCE","03 10 43 19 13",,,,,,,"49.75544","4.717596",,,,"Manolya Restaurant",,"Restauration rapide.","Du lundi au dimanche : - Le midi de 11h00 à 14h00.- Le soir de 17h à minuit en semaine et jusque 1h00 le week-end.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/a0edb133-1228-4528-8cf2-850a39568509/index.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hamburger + frite + boisson","5.00","0.00","Produit au choix + frites + boisson","6.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000159","Miss Pizza","Restauration",,"Pizzeria",,,"Cuisine italienne",,,0,0,0,,,"12 bd Lucien Pierquin",," ",8000,"WARCQ","FRANCE","03 24 37 54 25",,,,,,,"49.78336","4.684543",,,,"Miss Pizza ",,,"Miss Pizza.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/6c60cb91-251e-448b-bebc-615fc49ce8d3/6c60cb91-251e-448b-bebc-615fc49ce8d3_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000358","Motel Dubois","Restauration","Restaurant","Cuisine traditionnelle",,,"Régionales française",,,,,,,,"43 route Nationale",,,8380,"NEUVILLE LEZ BEAULIEU","FRANCE","03 24 54 32 55",,,,,,,"49.87084","4.347805",,,,"Restaurant Traiteur","Chez Mr Beaudelot","Salle de restaurant 50 couverts et un motel de 10 chambres","Sur la départementale 8043 entre Hirson et Auvillers les Forges, le restaurant est ouvert tous les jours midi et soir sauf le vendredi soir et samedi midi, cuisine de terroir et traditionnelle.Le motel est fermé le dimanche soir.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/e14b1fb4-eab5-44fd-93b0-1205f5ae96a0/e14b1fb4-eab5-44fd-93b0-1205f5ae96a0_134.jpg",,,,,,,"Animaux acceptés",,,,,,,,,,,,,,,,"Autres",,"Beaudelot","Yves",,,,,,,,,,,,,,,,,"français",,,,,"Chèques bancaires et postaux","Espèces",,,,,,,,,"Parking","Parking privé",,,,,,,,,,,,,,,,,,,"Bar / buvette","Traiteur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000014","Moulin de la Chut","Restauration","Restaurant","Brasserie",,,,,,,,,,,,,,8310,"JUNIVILLE","FRANCE","03 24 72 71 02",,,"moulindelachut@orange.fr",,,,"49.3991","4.384097",,,,"Moulin de la Chut",,,"Restaurant 50 couverts menu à partir de 11 Fermé le jeudi et pendant les fêtes de fin d'annéepizzas à emporter mercredi midi et soir et du vendredi soir au dimanche midiDans un parc magnifiquement arboré où l'on peut venir pêcher, seul ou en famille mais également manger au restaurant ou en terrasse.Différents étangs de pêche pour des tailles de poissons différentes, ainsi qu'un magasin de pêche sur le sitePour les réceptions (CE, Anniversaire, Vin d'honneur), mise à disposition une salle ainsi qu'une terrasse pouvant accueillir jusqu'à 50 personnes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000150","NAZAR","Restauration",,,,,,,,0,0,0,,,"17 place d'Arches",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 54 11 42",,"03 24 54 11 42",,,,,"49.76402","4.719488",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000414","Pago Pago","Restauration",,"Brasserie",,,,,,,,,,,"7 avenue Gambetta",,,8300,"RETHEL","FRANCE","03 24 38 45 78",,,,,,,"49.51503","4.383214",,,,"Pago Pago",,,"Brasserie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000183","Parc Argonne Découverte - A la Cime des Arbres","Restauration","Restaurant","Cuisine traditionnelle",,,,,,,,60,20,,"RD 946 - Bois de Roucy - Nocturnia",,,8250,"OLIZY PRIMAT","FRANCE","+33 (0)3 24 71 07 38",,"03 24 30 47 81","eleonore.gentil@2c2a.com",,"http://www.parc-argonne-decouverte.fr",,"49.35001","4.792271",,,,"Parc Argonne Découverte - A la Cîme des Arbres",,,"Café - Restaurant Au coeur du Parc Argonne Découverte, déjeunez ou prenez simplement un verre en profitant d'une vue imprenable sur la forêt d'Argonne.60 couverts dont 20 en terrasseOuvert les jours d'ouverture du site",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/0df4baff-2c68-4723-a374-91feb12e9785/0df4baff-2c68-4723-a374-91feb12e9785_134.jpg","http://cnstlltn.com/master/836260d3-d04f-4d85-adbe-c099f08992b6/logo+adf.jpg",,"Non Classé",,,,,"Accès handicapés","Handicap auditif","Handicap mental","Handicap moteur","Handicap visuel",2016-04-02,2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français","anglais",,,,"Carte de crédit","Chèques","Chèques Vacances","Espèces","Carte bancaire",,,,,,"Ascenseur","Jeux pour enfants","Parking autocar","Salle de réunion","Terrasse",,,,,,,,,,,,,,,,"Bar","Documentation Touristique",,,,,,,,,,,,,,,,,,,,,,,,"Vue intéressante",,,,,"Y",,,,,,"Plat seul","9.00","0.00","Menu adulte","15.00","0.00","Formule buffet","15.00","0.00","Menu enfant","7.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000384","Petite restauration à la Ferme","Restauration","Ferme auberge","Cuisine de terroir",,,"Régionales française",,,,,,,,"6 Grande Rue",,,8260,"GIRONDELLE","FRANCE","03 24 54 31 32",,,"pierrette.brosse287@orange.fr",,"http://girondelle08.jimdo.com",,"49.84499","4.390069",,,,"Bienvenue à la Ferme à Girondelle","Petite restauration ","Plats du terroir uniquement sur réservation","Mr et Mme Brosse vous accueillent sur réservation dans leur maison où ils ont aménagé une piéce en petite salle de restaurant. Ainsi une grande table est dressée pour vous accueillir et vous propose un repas type ardennais. Pas de choix possible un seul plat servit par jour. La cuisson est lente dans une cocotte en fonte des Ardennes. Vous pourrez donc déguster nos plats tels-que la salade aux lards, la cacasse à cul nu, les pommes de terre en bayenne, la potée. Votre hôte peut vous servir un dessert maison. tarifs trés raisonnables. La visite de la ferme est possible sur demande, c'est une exploitation agricole  de l'élevage de vache allaitante. Dans la campagne le lait est encore présent et Mme Brosse élabore elle même son fromage. La boisson proposée est locale cidre ou jus de pomme. Quelques produits sont vendus sur place.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/8689728e-e375-4b12-bcc5-9092387a6285/8689728e-e375-4b12-bcc5-9092387a6285_134.jpg",,,,"Bienvenue à la ferme",,,"Animaux acceptés",,,,,,,,,,,,,,,,"Etablissement",,"BROSSE","Pierrette",,"pierrette.brosse287@orange.fr","+33 (0)3 24 54 31 32",,,,,,,,,,,,,,"français",,,,,"Chèques bancaires et postaux","Espèces",,,,,,,,,"Parking","Salon",,,,,,,,,,,,,,,,,,,"Documentation Touristique",,,,,,,,,,,,,,,,,,,,,,,,,"Chaise bébé","Cheminée","Parc et jardin",,,"Y",15,,,,,"Plat ","0.00","9.00","Dessert","0.00","3.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000055","Pizza Annabella","Restauration","Restaurant","Pizzeria",,,"Cuisine italienne",,,0,0,40,,,"19 rue du Petit Bois",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 59 94 20",,,,,,,"49.77304","4.722942",,,,"PIZZA ANNABELLA",,,"Pizzas à emporter",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/39ad24af-8bf4-4914-b0ae-56004fc46765/39ad24af-8bf4-4914-b0ae-56004fc46765_134.jpg",,,,,,,"Animaux acceptés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chèques bancaires et postaux","Espèces","Eurocard - Mastercard","Carte bancaire","Chèques déjeuners","Chèques restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,"nouveau","12.90","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000336","Pizza Hut","Restauration","Restaurant","Pizzeria",,,"Cuisine italienne",,,,,,,,"7 Cours Aristide Briand",,,8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 56 05 60",,,,,,,"49.77034","4.71944",,,,"Pizza Hut",,,"Pizza Hut est un des leaders mondiaux de la livraison de pizzas à domicile et est implantée dans de très nombreux pays.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/d6e61cec-873d-4641-b196-85a3412b20ec/d6e61cec-873d-4641-b196-85a3412b20ec_134.gif",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pizza Hut",,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pizza classique ","11.90","0.00","Menu Medium (sans livraison)","17.50","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000195","PIZZA NAPOLI","Restauration",,,,,,,,0,0,0,,,"12 bis rue Irénée Carré",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 58 66 25",,,,,,,"49.77361","4.72021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000086","PIZZA NINO","Restauration",,,,,,,,0,0,0,,,"49 rue Monge",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 55 48 90",,,,,,,"49.7606","4.718206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000378","Pizza Nostra","Restauration","Restaurant","Pizzeria",,,"Cuisine italienne",,,,,,,,"54 rue Bourbon",,,8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 33 10 55",,,,,,,"49.7724","4.717308",,,,"Andiamo Pizza",,,"Ouvert 7/7 de 11h à 14h30 et de 18h à 22h30. Week-end 23h.Fermé le vendredi midi.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/743a3060-14e6-4553-a018-333ab115f268/743a3060-14e6-4553-a018-333ab115f268_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pizza","6.00","17.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000142","Pizza Party 08","Restauration","Restaurant","Pizzeria",,,"Cuisine italienne",,,0,0,0,,,"60 av. Charles de Gaulle",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 35 37 12",,,,,,,"49.76914","4.713969",,,,"PIZZA PARTY 08",,,"Livraison le soir",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/e09b9dbb-e2e4-46fd-b2ae-92308c1125dc/e09b9dbb-e2e4-46fd-b2ae-92308c1125dc_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000084","Pizza Saint Julien","Restauration",,"Pizzeria",,,"Cuisine italienne",,,0,0,0,,,"Place St Julien",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","06 76 46 70 57",,,,,,,"49.76145","4.710733",,,,"PIZZA SAINT JULIEN",,,"Pizzas à emporter au feu de bois",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/22d49015-f201-4684-960f-27fd24153186/22d49015-f201-4684-960f-27fd24153186_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,"Menu maxi pizza","18.00","0.00","Menu","9.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000413","Pizza Service","Restauration","Restaurant","Pizzeria",,,,,,,,,,,"6 rue Renan",,,8300,"RETHEL","FRANCE","03 24 38 06 02","06 34 62 03 78",,,,,,"49.51503","4.383214",,,,"Pizza Service",,,"Pizzas, sandwich, kebabs, paninis livrés gratuitement à domicile ou au bureauouvert 7j/7 de 11h à 14h30 et de 18h à 23hfermé dimanche midi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000169","Pizza Uno","Restauration","Restaurant","Pizzeria",,,"Cuisine italienne",,,0,0,0,,,"30 av. Forest",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 41 40 40",,,,,,,"49.77073","4.724935",,,,"Pizza Uno ",,,"Cuisine italienne.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/476e2ee0-51c8-4c16-b715-a215c02a226c/476e2ee0-51c8-4c16-b715-a215c02a226c_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000234","Pizza Yollo","Restauration","Restaurant","Pizzeria",,,"Cuisine italienne",,,,,,,,"8 rue Temple",," ",8400,"VOUZIERS","FRANCE","03 24 30 51 39",,,,,,,"49.39872","4.699272",,,,"Pizza Yollo",,,"Pizzas sur place ou à emporter, bruschettas, pâtes et saladesOuvert tous les jours sauf le lundi midi, le samedi midi et le dimanche midi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Autres",,"LEROUZES","Ludovic",,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vente à emporter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bruschettas","0.00","6.50","Pâtes","5.50","8.00","Pizzas","6.00","11.00","Salades","5.50","6.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000171","Pizzeria  Les Halles ","Restauration","Restaurant","Pizzeria",,,,,,,,60,36,,"5, Place de la Halle",," ",8200,"SEDAN","FRANCE","03 24 29 42 42 ",,,,,,,"49.70005","4.94888",,,,"Pizzeria Les Halles",,"Fermé le dimanche midi, et le midi des jours fériés.","Pizzeria en plein centre-ville et à proximité du château Fort.","Pizzeria  Les Halles ",,"Closed midday Sundays and middays on public holidays.","Pizzeria in the heart of the town, near the castle.",,,,,,,,,,,,,"http://cnstlltn.com/master/8d16a666-b4c9-46e6-8a5d-e6aa99607965/pizzeria-les_halles-sedan-%c2%a9s.ortega-dubois-001.jpg","http://cnstlltn.com/master/69b0ded3-b3cb-4405-8432-e12a67cce987/pizzeria-les_halles-sedan-%c2%a9s.ortega-dubois-002.jpg","http://cnstlltn.com/master/d0b05590-d783-4ac9-8c4c-0f238174a53f/pizzeria-les_halles-sedan-%c2%a9s.ortega-dubois-003.jpg",,,,,,,,,,,,,,,,,,,,,"Propriétaire",,"LILLI","Ludovic",,,"03.24.29.42.42.",,"Réservation Directe",,"LILLI","Ludovic",,,"03.24.29.42.42.",,,,,,"anglais","français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,"Menu adulte","0.00","0.00","A la carte","7.90","0.00","Plat du jour","0.00","0.00","Menu enfant","0.00","0.00","Menu du jour","0.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000352","Pizzeria de Mohon","Restauration","Restaurant","Pizzeria",,,"Cuisine italienne",,,,,,,,"19 rue Victor Hugo",,,8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 36 93 23",,,,,,,"49.75165","4.729802",,,,"Pizzeria de Mohon ",,,"Vente de pizza, salades...",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/d412d1b8-5565-4a6b-b216-9f2f2509c453/d412d1b8-5565-4a6b-b216-9f2f2509c453_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000233","Pizzeria l'Antalya","Restauration",,"Pizzeria",,,,,,,,,,,"2, rue Etienne Dolet",,,8800,"MONTHERME","FRANCE",324279265,,,,,,,"49.89996","4.750521",,,,"Pizzeria l'Antalya",,,,,,,,,,,,,,,,,,,,,,,"Non Classé",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
